annualinc,applytype,collections,delinq,inq,openacc,dti,pubrec,homeowner,term,vstatus,lstatus
50.0,INDIVIDUAL,0,0,0,10,19.93,0,RENT,60 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,0,5,13.9,1,OWN,60 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,6,5.95,0,RENT,36 months,Not Verified,On Time
31.0,INDIVIDUAL,0,1,1,11,16.42,0,RENT,36 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,1,3,1.8,0,MORTGAGE,36 months,Not Verified,On Time
41.0,INDIVIDUAL,0,0,3,8,23.5,0,OWN,36 months,Source Verified,On Time
56.0,INDIVIDUAL,0,0,0,10,32.45,0,RENT,36 months,Verified,On Time
86.0,INDIVIDUAL,0,2,1,8,13.41,1,MORTGAGE,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,1,15,21.37,0,MORTGAGE,60 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,1,11,8.06,0,RENT,36 months,Not Verified,On Time
16.0,INDIVIDUAL,0,0,0,4,14.55,0,RENT,36 months,Not Verified,On Time
79.0,INDIVIDUAL,0,0,0,9,5.88,0,OWN,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,13,28.93,0,MORTGAGE,36 months,Source Verified,On Time
115.0,INDIVIDUAL,0,0,0,12,16.27,0,MORTGAGE,60 months,Source Verified,On Time
64.0,INDIVIDUAL,0,1,1,11,21.02,0,RENT,36 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,1,12,22.33,0,MORTGAGE,60 months,Verified,On Time
21.0,INDIVIDUAL,0,0,1,7,31.77,0,RENT,36 months,Not Verified,Risky
68.0,INDIVIDUAL,0,0,2,22,18.02,1,RENT,60 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,4,10.83,0,RENT,36 months,Source Verified,On Time
140.0,INDIVIDUAL,0,0,0,7,5.69,0,MORTGAGE,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,1,0,8,22.92,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,15,18.0,0,RENT,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,0,6,24.85,0,MORTGAGE,36 months,Source Verified,Risky
50.0,INDIVIDUAL,0,0,1,12,33.78,0,MORTGAGE,60 months,Source Verified,On Time
102.14556,INDIVIDUAL,0,0,1,7,16.11,0,MORTGAGE,36 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,3,11,13.0,1,RENT,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,1,24,29.6,0,RENT,60 months,Source Verified,On Time
32.0,INDIVIDUAL,0,0,0,7,35.45,0,MORTGAGE,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,15,34.06,0,RENT,36 months,Not Verified,On Time
119.625,INDIVIDUAL,0,1,0,14,12.66,1,MORTGAGE,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,0,0,8,1.5,0,MORTGAGE,36 months,Source Verified,On Time
35.3,INDIVIDUAL,0,0,0,12,32.17,0,RENT,36 months,Source Verified,On Time
46.0,INDIVIDUAL,0,0,1,16,18.79,0,OWN,36 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,0,9,27.96,0,OWN,36 months,Source Verified,On Time
69.996,INDIVIDUAL,0,3,3,11,9.65,0,MORTGAGE,60 months,Verified,On Time
34.0,INDIVIDUAL,0,0,0,6,4.91,0,RENT,36 months,Not Verified,On Time
48.0,INDIVIDUAL,0,0,0,6,1.28,0,MORTGAGE,36 months,Not Verified,On Time
103.0,INDIVIDUAL,0,0,0,4,4.53,0,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,5,15.18,2,RENT,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,1,12,17.79,0,MORTGAGE,60 months,Verified,On Time
75.0,INDIVIDUAL,0,0,0,11,10.7,0,RENT,36 months,Not Verified,On Time
115.598,INDIVIDUAL,0,0,0,10,22.16,0,MORTGAGE,60 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,0,13,22.0,0,MORTGAGE,36 months,Source Verified,On Time
67.0,INDIVIDUAL,0,0,2,15,1.52,0,MORTGAGE,36 months,Verified,On Time
30.0,INDIVIDUAL,0,0,0,7,27.64,0,RENT,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,3,10,25.34,0,RENT,36 months,Source Verified,On Time
62.525,INDIVIDUAL,0,0,1,17,24.76,0,RENT,36 months,Not Verified,Risky
70.0,INDIVIDUAL,0,0,1,11,21.79,0,MORTGAGE,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,2,12,16.8,0,RENT,36 months,Verified,On Time
36.0,INDIVIDUAL,0,0,0,10,16.57,0,RENT,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,10,9.39,0,RENT,36 months,Not Verified,On Time
51.0,INDIVIDUAL,0,0,0,11,31.44,0,MORTGAGE,36 months,Verified,On Time
85.0,INDIVIDUAL,0,0,0,15,18.11,0,OWN,60 months,Verified,On Time
56.0,INDIVIDUAL,0,0,2,11,21.09,0,RENT,36 months,Not Verified,On Time
146.0,INDIVIDUAL,0,0,1,16,25.25,0,MORTGAGE,36 months,Verified,On Time
80.0,INDIVIDUAL,0,0,0,16,19.59,0,MORTGAGE,36 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,0,4,11.17,0,MORTGAGE,36 months,Not Verified,On Time
29.12,INDIVIDUAL,0,0,1,7,12.74,0,RENT,36 months,Verified,On Time
48.0,INDIVIDUAL,0,1,0,10,29.28,0,RENT,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,0,7,10.29,1,MORTGAGE,36 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,0,9,25.43,0,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,3,7,12.9,1,MORTGAGE,60 months,Verified,On Time
27.0,INDIVIDUAL,0,0,0,14,28.67,0,OWN,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,0,11,13.75,0,MORTGAGE,60 months,Verified,On Time
50.0,INDIVIDUAL,0,0,0,18,23.38,0,MORTGAGE,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,0,7,13.04,0,RENT,36 months,Not Verified,On Time
33.26,INDIVIDUAL,0,0,0,7,20.63,1,RENT,36 months,Source Verified,On Time
130.0,INDIVIDUAL,0,0,0,14,5.84,0,RENT,36 months,Verified,On Time
38.5,INDIVIDUAL,0,0,0,12,28.43,0,MORTGAGE,60 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,0,7,13.68,0,MORTGAGE,36 months,Not Verified,On Time
36.0,INDIVIDUAL,0,0,0,11,8.0,0,RENT,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,2,5,20.44,0,RENT,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,12,10.37,0,RENT,36 months,Not Verified,On Time
240.0,INDIVIDUAL,0,0,1,11,14.0,0,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,1,17,34.9,0,MORTGAGE,36 months,Verified,On Time
56.228,INDIVIDUAL,0,1,0,7,18.42,0,MORTGAGE,60 months,Source Verified,On Time
52.384,INDIVIDUAL,0,0,0,15,18.17,0,RENT,36 months,Source Verified,On Time
110.0,INDIVIDUAL,0,1,0,9,21.43,0,RENT,36 months,Verified,On Time
85.0,INDIVIDUAL,0,0,0,14,31.56,0,MORTGAGE,60 months,Verified,On Time
28.2,INDIVIDUAL,0,0,2,9,16.61,0,RENT,36 months,Source Verified,On Time
84.0,INDIVIDUAL,0,3,3,11,9.03,0,MORTGAGE,60 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,0,7,18.68,0,RENT,60 months,Source Verified,On Time
41.3,INDIVIDUAL,0,0,1,6,5.29,0,RENT,36 months,Source Verified,On Time
130.0,INDIVIDUAL,0,0,1,8,1.42,0,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,2,13,21.67,0,OWN,60 months,Not Verified,On Time
42.0,INDIVIDUAL,0,0,0,8,12.74,0,MORTGAGE,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,0,13,31.82,0,RENT,60 months,Verified,On Time
167.0,INDIVIDUAL,0,0,0,6,7.18,0,MORTGAGE,36 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,2,9,24.69,1,RENT,36 months,Verified,On Time
65.5,INDIVIDUAL,0,0,1,8,34.88,0,OWN,60 months,Verified,On Time
54.0,INDIVIDUAL,0,0,0,9,14.98,0,RENT,36 months,Source Verified,On Time
56.0,INDIVIDUAL,0,0,0,16,23.49,0,MORTGAGE,36 months,Source Verified,On Time
30.5,INDIVIDUAL,0,0,0,11,16.14,0,RENT,36 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,3,14,36.64,0,RENT,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,1,3,7.35,0,RENT,60 months,Verified,On Time
24.0,INDIVIDUAL,0,0,0,8,38.4,0,RENT,60 months,Source Verified,On Time
52.416,INDIVIDUAL,0,0,5,8,8.49,2,OWN,36 months,Source Verified,Risky
101.0,INDIVIDUAL,0,0,0,10,12.63,0,MORTGAGE,60 months,Source Verified,On Time
82.0,INDIVIDUAL,0,0,1,4,9.54,1,MORTGAGE,36 months,Verified,On Time
165.0,INDIVIDUAL,0,1,0,19,20.31,0,RENT,36 months,Not Verified,On Time
72.0,INDIVIDUAL,0,1,0,21,26.57,0,MORTGAGE,60 months,Verified,On Time
125.0,INDIVIDUAL,0,1,2,24,19.25,0,MORTGAGE,36 months,Source Verified,On Time
28.0,INDIVIDUAL,0,0,2,13,30.48,0,OWN,36 months,Verified,Risky
80.6,INDIVIDUAL,0,0,0,9,18.58,0,RENT,60 months,Verified,On Time
68.0,INDIVIDUAL,0,1,3,16,14.57,0,MORTGAGE,36 months,Verified,On Time
81.0,INDIVIDUAL,0,0,4,8,11.73,1,MORTGAGE,60 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,0,5,22.52,0,MORTGAGE,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,6,28.96,0,MORTGAGE,36 months,Verified,On Time
117.0,INDIVIDUAL,0,0,0,5,5.15,0,MORTGAGE,60 months,Source Verified,On Time
44.0,INDIVIDUAL,0,0,2,6,21.77,4,RENT,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,1,7,15.64,0,MORTGAGE,60 months,Verified,On Time
53.0,INDIVIDUAL,0,0,0,8,19.09,0,RENT,36 months,Source Verified,On Time
63.0,INDIVIDUAL,0,0,1,8,7.24,0,MORTGAGE,60 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,6,22.87,0,RENT,60 months,Source Verified,On Time
55.5,INDIVIDUAL,0,0,1,9,22.51,0,OWN,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,5,0,15,34.06,0,MORTGAGE,36 months,Verified,On Time
42.0,INDIVIDUAL,0,0,0,6,4.89,2,RENT,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,1,4,14,12.16,0,OWN,36 months,Verified,On Time
58.0,INDIVIDUAL,0,4,0,13,23.76,0,MORTGAGE,60 months,Not Verified,On Time
39.0,INDIVIDUAL,0,0,0,16,17.02,1,RENT,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,1,1,13,18.74,0,MORTGAGE,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,0,7,12.51,1,RENT,36 months,Verified,On Time
31.0,INDIVIDUAL,0,0,2,17,34.15,0,MORTGAGE,36 months,Not Verified,On Time
53.04,INDIVIDUAL,0,0,0,14,34.95,0,RENT,36 months,Verified,On Time
63.0,INDIVIDUAL,0,0,1,18,33.25,0,MORTGAGE,36 months,Verified,On Time
132.0,INDIVIDUAL,0,0,0,11,16.95,0,MORTGAGE,36 months,Source Verified,On Time
94.0,INDIVIDUAL,0,0,2,16,25.61,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,1,0,9,6.38,0,MORTGAGE,36 months,Source Verified,On Time
150.0,INDIVIDUAL,0,0,0,14,18.15,0,MORTGAGE,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,2,2,24,22.38,1,MORTGAGE,60 months,Source Verified,On Time
78.52,INDIVIDUAL,0,6,0,7,3.58,0,MORTGAGE,36 months,Not Verified,On Time
95.0,INDIVIDUAL,0,0,0,12,24.76,0,MORTGAGE,36 months,Not Verified,On Time
24.0,INDIVIDUAL,0,0,1,6,24.8,0,RENT,36 months,Source Verified,On Time
62.742,INDIVIDUAL,0,0,2,7,20.22,0,MORTGAGE,60 months,Verified,Risky
57.0,INDIVIDUAL,0,0,0,10,22.59,1,RENT,60 months,Source Verified,On Time
98.0,INDIVIDUAL,0,0,1,21,19.65,0,MORTGAGE,36 months,Verified,On Time
39.8,INDIVIDUAL,0,0,0,10,10.64,0,MORTGAGE,60 months,Verified,On Time
35.0,INDIVIDUAL,0,0,0,9,18.07,0,RENT,36 months,Not Verified,On Time
41.652,INDIVIDUAL,0,0,0,13,16.13,0,RENT,36 months,Not Verified,Risky
71.0,INDIVIDUAL,0,2,0,6,9.18,0,MORTGAGE,36 months,Not Verified,On Time
65.883,INDIVIDUAL,0,0,0,8,8.54,0,RENT,36 months,Not Verified,On Time
80.25,INDIVIDUAL,0,0,2,13,23.66,0,RENT,36 months,Verified,On Time
35.0,INDIVIDUAL,0,0,0,14,6.62,0,MORTGAGE,36 months,Not Verified,On Time
109.0,INDIVIDUAL,0,1,1,23,21.91,0,RENT,60 months,Verified,On Time
38.48,INDIVIDUAL,0,0,0,10,33.34,0,OWN,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,13,14.59,0,RENT,36 months,Not Verified,On Time
61.0,INDIVIDUAL,0,0,1,15,18.81,0,MORTGAGE,60 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,0,11,5.39,0,RENT,36 months,Verified,On Time
110.0,INDIVIDUAL,0,0,3,8,24.18,0,MORTGAGE,60 months,Source Verified,On Time
38.0,INDIVIDUAL,0,1,0,11,26.82,0,RENT,60 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,8,25.96,3,MORTGAGE,36 months,Verified,On Time
30.0,INDIVIDUAL,0,0,2,6,17.04,0,MORTGAGE,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,15,22.97,0,OWN,36 months,Not Verified,On Time
20.0,INDIVIDUAL,1,1,0,14,29.29,0,RENT,36 months,Verified,On Time
52.5,INDIVIDUAL,0,0,2,12,6.72,0,RENT,60 months,Not Verified,On Time
100.8,INDIVIDUAL,0,0,0,24,26.93,2,MORTGAGE,36 months,Verified,On Time
42.0,INDIVIDUAL,0,0,0,10,28.51,0,RENT,60 months,Source Verified,On Time
92.0,INDIVIDUAL,0,0,0,16,21.8,0,MORTGAGE,60 months,Not Verified,On Time
40.0,INDIVIDUAL,0,0,2,11,21.7,0,RENT,36 months,Not Verified,On Time
74.0,INDIVIDUAL,0,1,1,20,21.66,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,9,16.77,0,RENT,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,1,6,7.61,0,RENT,36 months,Verified,On Time
91.0,INDIVIDUAL,0,0,1,18,18.65,0,RENT,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,2,12,36.07,0,MORTGAGE,60 months,Source Verified,On Time
51.0,INDIVIDUAL,0,0,2,9,20.26,0,RENT,36 months,Verified,On Time
48.0,INDIVIDUAL,0,0,1,12,20.73,0,MORTGAGE,36 months,Source Verified,On Time
82.0,INDIVIDUAL,0,0,0,13,14.39,2,MORTGAGE,60 months,Verified,On Time
67.0,INDIVIDUAL,0,1,1,10,22.59,0,MORTGAGE,60 months,Source Verified,On Time
140.0,INDIVIDUAL,0,0,0,7,6.55,0,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,5,12.72,1,RENT,36 months,Verified,On Time
43.0,INDIVIDUAL,0,1,1,6,9.1,0,MORTGAGE,60 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,2,8,9.25,0,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,3,19,23.94,0,MORTGAGE,36 months,Source Verified,On Time
62.0,INDIVIDUAL,0,0,0,16,22.42,0,MORTGAGE,36 months,Verified,On Time
146.0,INDIVIDUAL,0,0,0,7,3.31,0,MORTGAGE,36 months,Source Verified,On Time
81.0,INDIVIDUAL,0,0,0,18,25.42,0,MORTGAGE,60 months,Source Verified,On Time
71.5,INDIVIDUAL,0,0,1,11,29.76,0,RENT,36 months,Verified,On Time
92.0,INDIVIDUAL,0,0,2,19,30.49,0,MORTGAGE,60 months,Not Verified,On Time
81.0,INDIVIDUAL,0,1,0,12,15.99,0,MORTGAGE,60 months,Verified,On Time
115.0,INDIVIDUAL,0,0,1,19,25.23,0,MORTGAGE,36 months,Source Verified,On Time
50.0,INDIVIDUAL,1,0,0,20,6.41,0,MORTGAGE,36 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,2,13,3.84,1,MORTGAGE,36 months,Not Verified,On Time
56.0,INDIVIDUAL,0,0,0,6,16.89,0,RENT,36 months,Not Verified,On Time
47.0,INDIVIDUAL,0,2,1,8,25.99,0,RENT,36 months,Not Verified,Risky
50.0,INDIVIDUAL,0,0,0,5,15.0,0,MORTGAGE,36 months,Not Verified,Risky
14.0,INDIVIDUAL,0,0,0,5,31.65,0,RENT,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,1,0,9,16.17,0,RENT,36 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,0,12,12.7,0,MORTGAGE,36 months,Verified,On Time
53.0,INDIVIDUAL,0,1,0,16,28.93,0,OWN,36 months,Not Verified,On Time
110.0,INDIVIDUAL,0,4,0,5,14.95,0,MORTGAGE,36 months,Verified,On Time
115.0,INDIVIDUAL,0,0,0,15,13.61,0,MORTGAGE,36 months,Not Verified,On Time
92.0,INDIVIDUAL,0,4,1,9,16.54,0,MORTGAGE,60 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,1,9,16.39,0,RENT,60 months,Source Verified,On Time
59.0,INDIVIDUAL,0,1,0,6,14.93,0,MORTGAGE,60 months,Source Verified,On Time
44.0,INDIVIDUAL,0,1,1,11,29.02,0,RENT,60 months,Verified,Risky
40.72,INDIVIDUAL,0,0,1,6,3.6,0,MORTGAGE,36 months,Source Verified,On Time
25.0,INDIVIDUAL,0,0,1,8,28.66,0,RENT,36 months,Source Verified,On Time
32.0,INDIVIDUAL,0,1,0,7,11.37,0,OWN,36 months,Source Verified,On Time
50.0,INDIVIDUAL,0,5,0,10,16.54,0,MORTGAGE,60 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,22,6.58,0,MORTGAGE,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,1,2,6,15.82,0,MORTGAGE,36 months,Not Verified,On Time
58.0,INDIVIDUAL,0,0,0,11,29.32,3,RENT,36 months,Source Verified,On Time
160.0,INDIVIDUAL,0,0,1,19,27.54,0,OWN,36 months,Source Verified,On Time
106.0,INDIVIDUAL,0,0,2,10,6.72,0,MORTGAGE,36 months,Not Verified,On Time
66.125,INDIVIDUAL,0,1,1,8,13.99,0,MORTGAGE,36 months,Verified,On Time
48.0,INDIVIDUAL,0,0,0,11,19.3,0,RENT,36 months,Not Verified,Risky
76.0,INDIVIDUAL,0,0,0,11,26.98,0,RENT,36 months,Verified,On Time
30.0,INDIVIDUAL,0,0,1,13,15.55,0,RENT,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,3,10,35.61,0,RENT,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,0,20,34.62,0,MORTGAGE,60 months,Source Verified,On Time
67.89,INDIVIDUAL,0,0,0,5,12.18,0,RENT,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,1,1,8,27.87,0,MORTGAGE,36 months,Not Verified,On Time
54.0,INDIVIDUAL,0,0,0,6,18.42,1,MORTGAGE,36 months,Verified,On Time
86.0,INDIVIDUAL,0,0,0,14,25.69,0,RENT,36 months,Verified,On Time
105.0,INDIVIDUAL,0,0,0,8,15.4,0,RENT,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,20,16.7,0,MORTGAGE,36 months,Verified,On Time
69.0,INDIVIDUAL,0,0,0,7,13.91,0,RENT,60 months,Verified,On Time
38.0,INDIVIDUAL,0,1,0,10,11.53,0,MORTGAGE,36 months,Source Verified,On Time
74.553,INDIVIDUAL,0,0,2,14,15.94,0,OWN,60 months,Verified,On Time
90.0,INDIVIDUAL,0,0,0,7,10.91,0,RENT,60 months,Verified,On Time
125.0,INDIVIDUAL,0,0,0,14,22.15,0,MORTGAGE,36 months,Verified,On Time
72.0,INDIVIDUAL,0,0,0,17,27.92,0,RENT,36 months,Source Verified,On Time
24.96,INDIVIDUAL,0,0,2,9,20.77,0,RENT,36 months,Not Verified,On Time
14.0,INDIVIDUAL,0,0,0,5,21.87,0,RENT,36 months,Verified,On Time
125.0,INDIVIDUAL,0,0,0,14,30.59,0,RENT,36 months,Verified,On Time
73.0,INDIVIDUAL,0,0,0,6,6.2,1,RENT,36 months,Verified,On Time
82.0,INDIVIDUAL,0,2,1,14,34.66,0,MORTGAGE,60 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,2,19,34.17,0,RENT,36 months,Verified,On Time
20.0,INDIVIDUAL,0,0,1,10,18.79,0,OWN,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,8,9.06,0,MORTGAGE,36 months,Not Verified,On Time
100.0,INDIVIDUAL,0,0,0,22,28.39,1,OWN,36 months,Not Verified,On Time
98.0,INDIVIDUAL,0,0,0,13,8.94,0,RENT,36 months,Source Verified,On Time
63.5,INDIVIDUAL,0,0,0,11,23.59,0,MORTGAGE,36 months,Source Verified,On Time
34.0,INDIVIDUAL,0,0,0,12,11.51,0,RENT,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,0,0,10,26.25,0,MORTGAGE,60 months,Source Verified,On Time
75.0,INDIVIDUAL,1,0,1,9,25.89,0,RENT,60 months,Verified,On Time
140.0,INDIVIDUAL,0,3,0,18,16.69,0,MORTGAGE,36 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,2,16,13.85,1,RENT,36 months,Source Verified,Risky
185.0,INDIVIDUAL,0,0,1,11,10.56,0,MORTGAGE,36 months,Source Verified,On Time
34.0,INDIVIDUAL,0,0,0,14,26.16,0,RENT,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,9,7.15,0,MORTGAGE,60 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,1,10,12.57,0,RENT,36 months,Source Verified,On Time
86.0,INDIVIDUAL,0,0,2,7,16.26,0,MORTGAGE,60 months,Source Verified,On Time
58.0,INDIVIDUAL,0,1,1,9,4.74,0,MORTGAGE,36 months,Not Verified,On Time
43.30742,INDIVIDUAL,0,0,1,7,4.52,0,RENT,60 months,Verified,On Time
102.0,INDIVIDUAL,0,1,0,13,15.58,0,MORTGAGE,60 months,Source Verified,On Time
41.367,INDIVIDUAL,0,0,2,10,20.28,0,MORTGAGE,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,0,12,28.08,0,RENT,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,0,15,21.84,0,MORTGAGE,60 months,Source Verified,On Time
41.0,INDIVIDUAL,0,0,0,6,21.78,0,RENT,36 months,Not Verified,On Time
76.368,INDIVIDUAL,0,0,3,4,7.04,1,MORTGAGE,36 months,Verified,On Time
67.0,INDIVIDUAL,0,0,0,18,30.41,0,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,6,1,14,14.75,1,RENT,60 months,Verified,On Time
100.0,INDIVIDUAL,0,0,1,9,9.25,1,MORTGAGE,60 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,2,7,22.28,0,OWN,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,9,7.18,0,MORTGAGE,36 months,Verified,On Time
155.0,INDIVIDUAL,0,0,0,12,18.66,0,MORTGAGE,36 months,Verified,On Time
152.0,INDIVIDUAL,0,0,2,6,4.21,0,MORTGAGE,60 months,Verified,On Time
48.0,INDIVIDUAL,0,0,0,8,26.03,0,MORTGAGE,60 months,Verified,On Time
105.0,INDIVIDUAL,0,0,1,11,6.63,0,MORTGAGE,60 months,Verified,On Time
61.0,INDIVIDUAL,0,0,3,12,30.04,1,RENT,60 months,Source Verified,On Time
75.0,INDIVIDUAL,0,2,0,8,7.68,1,MORTGAGE,36 months,Not Verified,On Time
54.0,INDIVIDUAL,0,0,3,11,26.0,0,MORTGAGE,36 months,Not Verified,Risky
90.0,INDIVIDUAL,0,0,0,20,21.25,0,MORTGAGE,60 months,Source Verified,On Time
18.0,INDIVIDUAL,0,0,0,10,33.42,0,RENT,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,1,12,32.27,0,RENT,60 months,Source Verified,On Time
140.0,INDIVIDUAL,0,1,0,25,16.01,0,OWN,36 months,Source Verified,On Time
68.0,INDIVIDUAL,0,0,1,16,21.83,0,MORTGAGE,36 months,Source Verified,On Time
51.5,INDIVIDUAL,0,0,0,7,23.96,1,MORTGAGE,36 months,Verified,On Time
35.0,INDIVIDUAL,0,0,0,6,27.19,0,MORTGAGE,36 months,Verified,On Time
190.0,INDIVIDUAL,0,0,0,20,31.42,0,MORTGAGE,60 months,Not Verified,On Time
51.6,INDIVIDUAL,0,0,0,12,7.0,0,RENT,36 months,Not Verified,On Time
43.6,INDIVIDUAL,0,0,0,8,13.71,2,RENT,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,1,4,8,10.91,2,RENT,36 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,6,21.12,0,RENT,60 months,Verified,On Time
68.0,INDIVIDUAL,0,0,1,10,10.81,0,MORTGAGE,60 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,13,9.2,0,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,1,5,8.89,0,RENT,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,0,8,16.64,0,MORTGAGE,36 months,Source Verified,On Time
109.0,INDIVIDUAL,0,2,0,20,37.72,0,RENT,36 months,Verified,On Time
38.0,INDIVIDUAL,0,0,0,15,10.75,0,MORTGAGE,36 months,Source Verified,On Time
140.0,INDIVIDUAL,0,0,0,12,26.25,0,MORTGAGE,36 months,Verified,On Time
198.0,INDIVIDUAL,0,0,3,18,22.14,0,MORTGAGE,36 months,Verified,On Time
150.0,INDIVIDUAL,0,0,3,14,27.43,0,MORTGAGE,60 months,Verified,On Time
45.0,INDIVIDUAL,0,0,0,10,23.39,0,MORTGAGE,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,0,15,14.52,0,MORTGAGE,60 months,Source Verified,On Time
105.0,INDIVIDUAL,0,0,1,8,13.45,0,MORTGAGE,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,0,10,21.36,1,RENT,36 months,Not Verified,On Time
103.0,INDIVIDUAL,0,0,1,5,14.45,0,RENT,36 months,Source Verified,On Time
122.0,INDIVIDUAL,0,0,0,36,26.96,0,MORTGAGE,36 months,Verified,On Time
98.0,INDIVIDUAL,0,0,0,11,24.26,0,MORTGAGE,36 months,Not Verified,On Time
48.0,INDIVIDUAL,0,0,0,16,37.28,1,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,1,23,37.62,0,RENT,36 months,Not Verified,On Time
67.0,INDIVIDUAL,0,0,1,11,4.88,0,MORTGAGE,36 months,Verified,On Time
